source_id,discipline,sheet_id,decision_scope,source_kind,source_document,source_url,local_path,sha256,locator,evidence,proves,does_not_prove,status,confidence,review_required,formal_ifc_write_allowed,manufacturer,model_scope,revision,publication_date,legacy_targets,legacy_projection_json,notes
FUR-SRC-WD01,INT1,S-701,WD01 产品身份,official_product_web,https://www.poliform.it/en/products/pivot/,https://www.poliform.it/en/products/pivot/,,not_applicable_live_official_web,official product page,用户确认“Pivot between wardrobe and wall: freestanding wardrobe and wall mounted Pivot”；IFC 类型 Description=Poliform Pivot Senzafine；官方 Pivot 页面证明其为可与 Poliform 衣柜系统集成的旋转门/开口系统,厂家与产品系列身份,项目最终规格、五金配置与安装尺寸,verified_official_source,1.00,no,no,Poliform,Senzafine + Pivot,,,,,由原家具产品登记迁移
FUR-SRC-WD01L,INT1,S-701,WD01L 产品身份,official_product_web,https://www.poliform.it/en/products/pivot/,https://www.poliform.it/en/products/pivot/,,not_applicable_live_official_web,official product page,用户确认“Pivot between wardrobe and wall: freestanding wardrobe and wall mounted Pivot”；IFC 类型 Description=Poliform Pivot Senzafine；官方 Pivot 页面证明其为可与 Poliform 衣柜系统集成的旋转门/开口系统,厂家与产品系列身份,项目最终规格、五金配置与安装尺寸,verified_official_source,1.00,no,no,Poliform,Senzafine + Pivot,,,,,由原家具产品登记迁移
FUR-SRC-WD02,INT1,S-701,WD02 产品身份,official_product_web,https://www.poliform.it/en/products/senzafine-wardrobe/,https://www.poliform.it/en/products/senzafine-wardrobe/,,not_applicable_live_official_web,official product page,用户确认产品链接；Poliform 官方页面将 Senzafine 标识为模块化衣柜系统,厂家与产品系列身份,项目最终规格、五金配置与安装尺寸,verified_official_source,1.00,no,no,Poliform,Senzafine,,,,,由原家具产品登记迁移
FUR-SRC-WD03,INT1,S-701,WD03 产品身份,official_product_web,https://www.poliform.it/en/products/senzafine-wardrobe/,https://www.poliform.it/en/products/senzafine-wardrobe/,,not_applicable_live_official_web,official product page,用户确认产品链接；Poliform 官方页面将 Senzafine 标识为模块化衣柜系统,厂家与产品系列身份,项目最终规格、五金配置与安装尺寸,verified_official_source,1.00,no,no,Poliform,Senzafine,,,,,由原家具产品登记迁移
FUR-SRC-BST01,INT1,S-701,BST01 产品身份,official_product_web,https://www.baxter.it/en/products/ninfea-tables-and-coffee-tables,https://www.baxter.it/en/products/ninfea-tables-and-coffee-tables,,not_applicable_live_official_web,official product page,用户确认产品链接；IFC 类型名 BST01 与官方页面的 Ninfea bedside table 品类一致；左右开口未在 IFC 类型名中记录,厂家与产品系列身份,项目最终规格、五金配置与安装尺寸,verified_official_source,1.00,no,no,Baxter,Ninfea,,,,,由原家具产品登记迁移
FUR-SRC-BST02,INT1,S-701,BST02 产品身份,official_product_web,https://www.baxter.it/en/products/beside-tables-and-coffee-tables,https://www.baxter.it/en/products/beside-tables-and-coffee-tables,,not_applicable_live_official_web,official product page,用户确认产品链接；Baxter 官方页面将 Beside 标识为 bedside table,厂家与产品系列身份,项目最终规格、五金配置与安装尺寸,verified_official_source,1.00,no,no,Baxter,Beside,,,,,由原家具产品登记迁移
FUR-SRC-BST03,INT1,S-701,BST03 产品身份,official_product_web,https://www.baxter.it/en/products/stone-beds,https://www.baxter.it/en/products/stone-beds,,not_applicable_live_official_web,official product page,用户确认为 Stone 系列 FREESTANDING BEDSIDE TABLE WITH L DRAWER；Baxter 官方页面列出该款床头柜,厂家与产品系列身份,项目最终规格、五金配置与安装尺寸,verified_official_source,1.00,no,no,Baxter,Stone,,,,,由原家具产品登记迁移
FUR-ROLE-SRC-ac1af453d928,INT1,INT1/S-701,BD600DW 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BD600DW,类型与 VVD 中 600×767×888 mm 几何共同识别为岛台固定柜体单元,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BD600DW,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BD600DW"",""installation_role"":""fixed_furniture"",""basis"":""类型与 VVD 中 600×767×888 mm 几何共同识别为岛台固定柜体单元"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-facd5fffb5d0,INT1,INT1/S-701,BD600P 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BD600P,类型与 VVD 中 600×767×693 mm 几何共同识别为岛台固定柜体单元,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BD600P,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BD600P"",""installation_role"":""fixed_furniture"",""basis"":""类型与 VVD 中 600×767×693 mm 几何共同识别为岛台固定柜体单元"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-2a281d2df076,INT1,INT1/S-701,BN1200 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BN1200,类型与 KITCHEN 中 617×1200×888 mm 几何共同识别为固定地柜,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BN1200,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BN1200"",""installation_role"":""fixed_furniture"",""basis"":""类型与 KITCHEN 中 617×1200×888 mm 几何共同识别为固定地柜"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-b86cabfea99b,INT1,INT1/S-701,BN450 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BN450,类型与 KITCHEN 中 617×450×888 mm 几何共同识别为固定地柜,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BN450,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BN450"",""installation_role"":""fixed_furniture"",""basis"":""类型与 KITCHEN 中 617×450×888 mm 几何共同识别为固定地柜"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-8d16f63cd607,INT1,INT1/S-701,BN900 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BN900,类型与 KITCHEN 中 617×900×888 mm 几何共同识别为固定地柜,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BN900,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BN900"",""installation_role"":""fixed_furniture"",""basis"":""类型与 KITCHEN 中 617×900×888 mm 几何共同识别为固定地柜"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-9fc483e31a2a,INT1,INT1/S-701,BNW900C 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BNW900C,类型与 KITCHEN 中 1100×750×888 mm 几何共同识别为固定转角柜单元,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BNW900C,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BNW900C"",""installation_role"":""fixed_furniture"",""basis"":""类型与 KITCHEN 中 1100×750×888 mm 几何共同识别为固定转角柜单元"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-707aa17747d8,INT1,INT1/S-701,BS1200P 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BS1200P,类型与 VVD 中 1200×331×693 mm 几何共同识别为岛台固定柜体单元,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BS1200P,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BS1200P"",""installation_role"":""fixed_furniture"",""basis"":""类型与 VVD 中 1200×331×693 mm 几何共同识别为岛台固定柜体单元"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-777685e49639,INT1,INT1/S-701,BW1200 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BW1200,类型与 KITCHEN 中 1200×717×888 mm 几何共同识别为固定地柜,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BW1200,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BW1200"",""installation_role"":""fixed_furniture"",""basis"":""类型与 KITCHEN 中 1200×717×888 mm 几何共同识别为固定地柜"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-4f435c4b8701,INT1,INT1/S-701,BW450 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BW450,类型与 KITCHEN 中 450×717×888 mm 几何共同识别为固定地柜,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BW450,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BW450"",""installation_role"":""fixed_furniture"",""basis"":""类型与 KITCHEN 中 450×717×888 mm 几何共同识别为固定地柜"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-c54be9a54d2f,INT1,INT1/S-701,BW900 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=BW900,类型与 KITCHEN 中 900×717×888 mm 几何共同识别为固定地柜,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,BW900,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""BW900"",""installation_role"":""fixed_furniture"",""basis"":""类型与 KITCHEN 中 900×717×888 mm 几何共同识别为固定地柜"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-ee3c462e0a75,INT1,INT1/S-701,CAB-A 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=CAB-A,类型与 VVD 中 617×600×2383 mm 全高几何共同识别为固定高柜,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,CAB-A,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""CAB-A"",""installation_role"":""fixed_furniture"",""basis"":""类型与 VVD 中 617×600×2383 mm 全高几何共同识别为固定高柜"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-76c64e8de6b5,INT1,INT1/S-701,D600P 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=D600P,类型与 VVD 中 600×19×587 mm 薄板几何共同识别为固定柜门板,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,D600P,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""D600P"",""installation_role"":""fixed_furniture"",""basis"":""类型与 VVD 中 600×19×587 mm 薄板几何共同识别为固定柜门板"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-3bf990fecc5c,INT1,INT1/S-701,FRE01 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=FRE01,类型、VVD 容器与 617×600×1523 mm 柜体包络共同证明安装位置受控,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,FRE01,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""FRE01"",""installation_role"":""fixed_furniture"",""basis"":""类型、VVD 容器与 617×600×1523 mm 柜体包络共同证明安装位置受控"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-285701a98ac5,INT1,INT1/S-701,FRE02 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=FRE02,类型、VVD 容器与 617×600×860 mm 柜体包络共同证明安装位置受控,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,FRE02,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""FRE02"",""installation_role"":""fixed_furniture"",""basis"":""类型、VVD 容器与 617×600×860 mm 柜体包络共同证明安装位置受控"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-0b252fa6a7af,INT1,INT1/S-701,FRI01 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=FRI01,类型、VVD 容器与 617×600×1523 mm 柜体包络共同证明安装位置受控,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,FRI01,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""FRI01"",""installation_role"":""fixed_furniture"",""basis"":""类型、VVD 容器与 617×600×1523 mm 柜体包络共同证明安装位置受控"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-29655a725411,INT1,INT1/S-701,FRI02 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=FRI02,类型、VVD 容器与 617×600×860 mm 柜体包络共同证明安装位置受控,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,FRI02,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""FRI02"",""installation_role"":""fixed_furniture"",""basis"":""类型、VVD 容器与 617×600×860 mm 柜体包络共同证明安装位置受控"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-480b2e28aff0,INT1,INT1/S-701,GP01 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=GP01,类型、NBW 容器与 670×30×2365 mm 全高薄板几何共同识别为固定板件,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,GP01,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""GP01"",""installation_role"":""fixed_furniture"",""basis"":""类型、NBW 容器与 670×30×2365 mm 全高薄板几何共同识别为固定板件"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-81479cf0c9fe,INT1,INT1/S-701,GP01S 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=GP01S,类型、NBW 容器与 520×100×2400 mm 全高几何共同识别为固定板件,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,GP01S,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""GP01S"",""installation_role"":""fixed_furniture"",""basis"":""类型、NBW 容器与 520×100×2400 mm 全高几何共同识别为固定板件"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-4a1237247c6a,INT1,INT1/S-701,H08 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=H08,用户确认 H08 为柜子把手并固定安装,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,1.00,no,no,,H08,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""H08"",""installation_role"":""fixed_furniture"",""basis"":""用户确认 H08 为柜子把手并固定安装"",""confidence"":""1.00"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-5d81a30c45ba,INT1,INT1/S-701,H09 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=H09,与已确认 H08 同系列且具有相同 55×48×2323 mm 柜门把手几何,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,H09,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""H09"",""installation_role"":""fixed_furniture"",""basis"":""与已确认 H08 同系列且具有相同 55×48×2323 mm 柜门把手几何"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-710779d5e112,INT1,INT1/S-701,HC01 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HC01,类型、KITCHEN 容器与 47×47×50 mm 五金几何共同识别为固定柜体五金,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HC01,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HC01"",""installation_role"":""fixed_furniture"",""basis"":""类型、KITCHEN 容器与 47×47×50 mm 五金几何共同识别为固定柜体五金"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-44dc573a968b,INT1,INT1/S-701,HC02 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HC02,类型、KITCHEN 容器与 78×80×50 mm 五金几何共同识别为固定柜体五金,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HC02,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HC02"",""installation_role"":""fixed_furniture"",""basis"":""类型、KITCHEN 容器与 78×80×50 mm 五金几何共同识别为固定柜体五金"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-1e42d0dee4f3,INT1,INT1/S-701,HD1200 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HD1200,类型、KITCHEN 容器与 1200×47×50 mm 条状几何共同识别为固定柜体五金,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HD1200,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HD1200"",""installation_role"":""fixed_furniture"",""basis"":""类型、KITCHEN 容器与 1200×47×50 mm 条状几何共同识别为固定柜体五金"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-f6a7a110e14f,INT1,INT1/S-701,HD450 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HD450,类型、KITCHEN 容器与 450×47×50 mm 条状几何共同识别为固定柜体五金,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HD450,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HD450"",""installation_role"":""fixed_furniture"",""basis"":""类型、KITCHEN 容器与 450×47×50 mm 条状几何共同识别为固定柜体五金"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-2adec8773b7b,INT1,INT1/S-701,HD600 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HD600,类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HD600,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HD600"",""installation_role"":""fixed_furniture"",""basis"":""类型、KITCHEN 容器与 600×47×50 mm 条状几何共同识别为固定柜体五金"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-2d622a9790d3,INT1,INT1/S-701,HD900 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HD900,类型、KITCHEN 容器与 900×47×50 mm 条状几何共同识别为固定柜体五金,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HD900,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HD900"",""installation_role"":""fixed_furniture"",""basis"":""类型、KITCHEN 容器与 900×47×50 mm 条状几何共同识别为固定柜体五金"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-da2263c37835,INT1,INT1/S-701,HIMA01 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HIMA01,类型、BATHM 容器与 826×1685×999 mm 几何共同识别为主卫固定柜体,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HIMA01,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HIMA01"",""installation_role"":""fixed_furniture"",""basis"":""类型、BATHM 容器与 826×1685×999 mm 几何共同识别为主卫固定柜体"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-8dfd30236337,INT1,INT1/S-701,HL 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HL,类型、VVD 容器与 53×30×2323 mm 全高条状几何共同识别为固定柜体五金,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HL,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HL"",""installation_role"":""fixed_furniture"",""basis"":""类型、VVD 容器与 53×30×2323 mm 全高条状几何共同识别为固定柜体五金"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-033ca04bbd17,INT1,INT1/S-701,HP 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=HP,类型、VVD 容器与 55×360×2323 mm 全高几何共同识别为固定柜体部件,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,HP,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""HP"",""installation_role"":""fixed_furniture"",""basis"":""类型、VVD 容器与 55×360×2323 mm 全高几何共同识别为固定柜体部件"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
FUR-ROLE-SRC-93cc989216af,INT1,INT1/S-701,Libelle 安装角色,project_ifc_classification,2504 GBTB Yanlord Zhuhai.ifc,,2504 GBTB Yanlord Zhuhai.ifc,7a50b87e8f48a7c2bfbaa9f1dabdfca7155fa684b2325c66aa1ae15c8ab0a25c,type_name=Libelle,IfcFurnitureType.SHELF、KITCHEN 容器与 1342×337×2400 mm 全高层架几何共同证明固定安装,installation_role=fixed_furniture,最终产品安装节点、连接件或现场完成状态,implemented,0.99,no,no,,Libelle,,,furniture-installation-role.csv,"{""selector_kind"":""type_name"",""selector_value"":""Libelle"",""installation_role"":""fixed_furniture"",""basis"":""IfcFurnitureType.SHELF、KITCHEN 容器与 1342×337×2400 mm 全高层架几何共同证明固定安装"",""confidence"":""0.99"",""human_review_required"":""no"",""status"":""implemented""}",由原家具安装角色登记无损迁移
